Dest_name	Prefix	Day	Evening	Weekend	Effective_Date
Poland other	48555000	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555111	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555222	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555333	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555444	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555555	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555666	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555777	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48555999	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485561	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855610	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855611	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855612	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855613	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855614	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556151	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556152	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556153	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556154	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855616	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556171	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855618	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556180	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556181	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556182	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556183	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556184	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556185	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556187	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556189	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855619	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485562	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855620	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855621	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556220	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556221	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556222	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556223	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556224	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855623	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556230	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556231	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556232	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556233	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556234	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556235	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556238	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556239	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855624	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855625	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855626	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855628	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855629	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485564	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556401	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556402	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556403	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556404	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556405	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556406	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556407	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855641	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855642	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855643	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855644	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855645	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855646	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855647	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556481	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556482	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556483	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556484	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556485	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556486	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556491	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556492	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556493	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556494	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556495	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556496	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48556677	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48558811	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48563070	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48564411	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48564444	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48564614	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485647	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856470	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856471	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48564720	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856475	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856476	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856477	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856633	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566370	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566371	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485664	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856640	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856641	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856642	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856643	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856644	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566461	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566462	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566463	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566464	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566471	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856649	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566566	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485666	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566779	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856681	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566828	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566898	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485669	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856690	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856691	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856692	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856695	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856696	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856697	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566991	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566992	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566993	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566994	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48566995	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4856888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858333	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858337	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485835	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858350	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583511	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583512	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583513	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583514	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858352	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858353	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583551	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583552	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583553	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583554	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583555	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583557	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858357	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858380	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583824	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48583825	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585000	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585001	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585003	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585004	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585005	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585008	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585050	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585268	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858527	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858573	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858580	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585851	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585852	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585853	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48585858	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48586006	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48586008	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485862	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48586213	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48586215	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48586274	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485867	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858670	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48586767	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485869	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858690	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858697	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858698	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858699	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587007	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485871	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858710	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858711	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858712	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858713	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858714	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858717	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587171	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587172	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587173	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587174	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587175	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587176	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587177	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587178	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858718	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858719	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485872	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858721	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858722	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858726	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858727	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858728	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485873	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485874	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858740	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858741	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858742	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858743	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858744	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858745	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858746	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858751	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858752	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858753	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485876	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485877	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858770	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858771	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858772	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858773	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858774	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858775	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587761	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587762	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587763	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587764	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587765	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587768	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48587769	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858777	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858778	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858779	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485878	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858781	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858782	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858783	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858785	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4858888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48593070	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859333	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859711	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597121	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859713	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859714	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597151	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597152	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597153	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597154	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597155	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597157	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597158	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485972	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859720	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859721	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597210	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597211	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597212	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597214	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597215	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597216	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597218	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597219	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859722	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597231	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597232	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597233	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597234	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597235	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597240	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597241	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597251	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597252	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597253	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597254	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597255	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597256	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597257	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859726	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859727	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597281	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597282	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597283	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597284	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48597285	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4859729	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48598241	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48598242	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48598243	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48598881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48598888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48598889	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	486122	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4861221	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4861222	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4861223	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612500	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612501	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612506	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612507	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612508	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612509	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	486127	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612781	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612782	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612783	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612784	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48612785	0.019500	0.019500	0.019500	Jun  1 2012
